Year,ID,Name,Ideal point,Institution,10th percentile,90th percentile
2012,2605,Dingell Jr.,-0.72,House,-0.79,-0.65
2012,10713,Conyers,-1.45,House,-1.62,-1.29
2012,13035,Rangel C,-1.21,House,-1.35,-1.05
2012,13047,Young C,0.52,House,0.43,0.61
2012,14053,Stark F,-1.82,House,-2.02,-1.62
2012,14066,Young D,0.56,House,0.47,0.64
2012,14256,Miller G,-1.35,House,-1.52,-1.18
2012,14280,Waxman,-1.43,House,-1.59,-1.26
2012,14290,Paul  Ron,-0.06,House,-0.12,0.00
2012,14413,Dicks,-0.89,House,-1.00,-0.79
2012,14430,Kildee,-0.38,House,-0.45,-0.31
2012,14435,Markey,-1.73,House,-1.89,-1.58
2012,14448,Rahall,-0.13,House,-0.19,-0.06
2012,14644,Lewis  J,0.55,House,0.46,0.64
2012,14647,Lungren  D,0.80,House,0.64,0.97
2012,14657,Sensenbrenn,0.77,House,0.64,0.91
2012,14675,Petri,0.68,House,0.57,0.79
2012,14813,Dreier  D,0.42,House,0.31,0.53
2012,14824,Frank  B,-1.19,House,-1.35,-1.04
2012,14854,Rogers  H,0.88,House,0.71,1.04
2012,14863,Smith  C,0.58,House,0.49,0.67
2012,14869,Wolf  F,0.66,House,0.55,0.77
2012,14873,Hoyer Steny,-0.76,House,-0.88,-0.64
2012,15000,Ackerman  G,-0.95,House,-1.11,-0.80
2012,15005,Berman  H,-0.95,House,-1.13,-0.77
2012,15014,Burton  D,0.84,House,0.66,1.03
2012,15019,Cooper  J,-0.56,House,-0.66,-0.48
2012,15029,Kaptur  M,-0.64,House,-0.74,-0.56
2012,15033,Levin  S,-0.92,House,-1.06,-0.78
2012,15072,Towns  E,-1.11,House,-1.29,-0.94
2012,15085,Barton,0.73,House,0.59,0.88
2012,15092,Coble,0.51,House,0.38,0.66
2012,15124,Visclosky,-0.61,House,-0.73,-0.50
2012,15410,Defazio  P,-0.72,House,-0.85,-0.60
2012,15413,Gallegly  E,0.70,House,0.54,0.85
2012,15420,Herger  W,0.81,House,0.64,1.00
2012,15431,Lewis  J,-1.66,House,-1.95,-1.40
2012,15438,Price  D,-1.29,House,-1.44,-1.13
2012,15444,Slaughter,-1.17,House,-1.34,-1.01
2012,15445,Smith  L,0.96,House,0.77,1.16
2012,15446,Upton  F,0.45,House,0.36,0.55
2012,15448,Pelosi N,-1.17,House,-1.41,-0.95
2012,15453,Costello  J,-0.21,House,-0.29,-0.14
2012,15454,Pallone  Fr,-1.38,House,-1.56,-1.21
2012,15455,Duncan  Joh,0.56,House,0.44,0.67
2012,15603,Engel  Elio,-0.96,House,-1.12,-0.78
2012,15612,Lowey  Nita,-0.93,House,-1.10,-0.78
2012,15613,Mcdermott,-1.60,House,-1.86,-1.32
2012,15616,Neal  Richa,-0.98,House,-1.12,-0.84
2012,15619,Payne  Dona,-1.44,House,-1.70,-1.19
2012,15621,Rohrabacher,0.44,House,0.33,0.55
2012,15627,Stearns  Cl,0.81,House,0.60,1.03
2012,15634,Ros-Lehtine,0.40,House,0.30,0.49
2012,20100,Flake,0.55,House,0.40,0.74
2012,20102,Ross,-0.06,House,-0.17,0.06
2012,20103,Honda,-1.39,House,-1.85,-0.95
2012,20104,Schiff,-0.58,House,-0.77,-0.40
2012,20107,Issa,0.78,House,0.54,1.00
2012,20108,Davis,-0.89,House,-1.18,-0.63
2012,20110,Miller,1.29,House,0.95,1.66
2012,20111,Crenshaw,0.50,House,0.29,0.73
2012,20116,Johnson,0.37,House,0.22,0.52
2012,20117,Pence,0.70,House,0.40,1.02
2012,20119,Lynch,-0.77,House,-0.96,-0.56
2012,20120,Rogers,0.84,House,0.58,1.09
2012,20122,Mccollum,-1.17,House,-1.51,-0.84
2012,20123,Akin,1.25,House,0.84,1.65
2012,20124,Graves,1.22,House,0.85,1.60
2012,20125,Rehberg,0.89,House,0.64,1.14
2012,20129,Israel,-0.93,House,-1.18,-0.69
2012,20130,Tiberi,0.43,House,0.24,0.63
2012,20131,Sullivan,1.07,House,0.66,1.51
2012,20134,Shuster,1.23,House,0.88,1.64
2012,20135,Platts,0.43,House,0.28,0.57
2012,20136,Langevin,-0.93,House,-1.14,-0.73
2012,20138,Wilson,0.78,House,0.46,1.12
2012,20139,Culberson,0.97,House,0.59,1.38
2012,20140,Matheson,-0.12,House,-0.24,0.01
2012,20143,Forbes,0.88,House,0.58,1.18
2012,20144,Cantor,0.94,House,0.58,1.31
2012,20145,Larsen,-0.97,House,-1.23,-0.71
2012,20146,Capito,0.87,House,0.64,1.10
2012,20147,Clay,-1.21,House,-1.61,-0.82
2012,20300,Bonner,0.82,House,0.48,1.19
2012,20301,Rogers,1.12,House,0.71,1.54
2012,20304,Franks,0.83,House,0.50,1.20
2012,20305,Grijalva,-1.66,House,-2.18,-1.14
2012,20306,Cardoza,-0.61,House,-0.80,-0.43
2012,20307,Nunes,0.91,House,0.58,1.29
2012,20310,Sanchez,-1.56,House,-2.09,-0.99
2012,20316,Diaz-Bala,0.15,House,-0.02,0.31
2012,20319,Gingrey,1.16,House,0.76,1.59
2012,20321,Scott,-0.79,House,-1.01,-0.56
2012,20325,King,1.42,House,0.97,1.92
2012,20326,Chandler,-0.38,House,-0.53,-0.23
2012,20328,Michaud,-0.99,House,-1.27,-0.75
2012,20329,Ruppersbe,-0.76,House,-1.01,-0.54
2012,20330,Van Holle,-0.78,House,-1.06,-0.49
2012,20331,Miller,0.68,House,0.41,0.96
2012,20332,Mccotter,0.87,House,0.55,1.20
2012,20333,Kline,0.63,House,0.38,0.90
2012,20336,Garrett,1.10,House,0.71,1.49
2012,20337,Pearce,0.99,House,0.63,1.41
2012,20338,Bishop,-0.53,House,-0.74,-0.34
2012,20340,Butterfi,-0.81,House,-0.93,-0.70
2012,20341,Miller,-0.78,House,-1.04,-0.54
2012,20342,Turner,0.53,House,0.29,0.76
2012,20343,Ryan,-0.96,House,-1.21,-0.74
2012,20344,Cole,0.76,House,0.47,1.04
2012,20345,Gerlach,0.29,House,0.15,0.46
2012,20346,Murphy,0.59,House,0.34,0.86
2012,20351,Blackburn,0.92,House,0.54,1.35
2012,20352,Hensarlin,1.22,House,0.74,1.70
2012,20353,Neugebauer,1.26,House,0.79,1.76
2012,20355,Burgess,0.81,House,0.46,1.19
2012,20356,Carter,1.12,House,0.70,1.58
2012,20357,Bishop,0.53,House,0.31,0.78
2012,20501,Costa,-0.50,House,-0.59,-0.42
2012,20503,Mack,0.48,House,0.39,0.57
2012,20504,Wasserma,-1.37,House,-1.57,-1.18
2012,20505,Price,0.98,House,0.80,1.18
2012,20506,Westmore,1.85,House,1.55,2.16
2012,20507,Barrow,-0.20,House,-0.27,-0.14
2012,20508,Lipinski,-0.19,House,-0.25,-0.12
2012,20511,Davis,1.38,House,1.12,1.63
2012,20514,Boustany,0.83,House,0.69,0.98
2012,20516,Carnahan,-0.77,House,-0.89,-0.66
2012,20517,Cleaver,-1.12,House,-1.26,-0.98
2012,20518,Fortenbe,0.79,House,0.65,0.94
2012,20519,Higgins,-0.52,House,-0.60,-0.44
2012,20521,Foxx,1.31,House,1.07,1.57
2012,20522,Mchenry,1.03,House,0.83,1.23
2012,20523,Boren,0.03,House,-0.03,0.09
2012,20525,Schwartz,-0.78,House,-0.89,-0.67
2012,20526,Dent,0.24,House,0.18,0.31
2012,20527,Gohmert,0.84,House,0.71,1.00
2012,20528,Poe,0.82,House,0.68,0.97
2012,20529,Green,-1.07,House,-1.21,-0.93
2012,20530,Mccaul,0.83,House,0.67,0.99
2012,20531,Conaway,1.07,House,0.88,1.26
2012,20532,Marchant,1.04,House,0.86,1.23
2012,20533,Cuellar,-0.24,House,-0.30,-0.18
2012,20535,Mcmorris,0.91,House,0.74,1.09
2012,20536,Reichert,0.35,House,0.27,0.42
2012,20537,Moore,-1.26,House,-1.43,-1.09
2012,20538,Matsui,-1.22,House,-1.39,-1.05
2012,20539,Campbell,0.75,House,0.62,0.92
2012,20540,Schmidt,0.99,House,0.77,1.21
2012,20542,Sires,-0.82,House,-1.02,-0.64
2012,20701,Giffords,-0.57,House,-0.71,-0.43
2012,20702,Mcnerney,-0.56,House,-0.68,-0.45
2012,20703,Mccarthy,0.88,House,0.68,1.10
2012,20704,Lamborn,1.34,House,1.02,1.75
2012,20705,Perlmutter,-0.82,House,-1.02,-0.63
2012,20706,Courtney,-0.80,House,-0.98,-0.63
2012,20707,Murphy,-0.71,House,-0.87,-0.56
2012,20708,Castor,-0.81,House,-1.01,-0.61
2012,20709,Buchanan,0.64,House,0.51,0.77
2012,20712,Johnson,-1.43,House,-1.78,-1.09
2012,20713,Hirono,-1.62,House,-2.03,-1.19
2012,20715,Roskam,0.79,House,0.62,0.97
2012,20717,Donnelly,-0.07,House,-0.16,0.02
2012,20719,Braley,-0.92,House,-1.14,-0.73
2012,20720,Loebsack,-1.38,House,-1.76,-1.00
2012,20723,Yarmuth,-0.81,House,-1.03,-0.62
2012,20724,Sarbanes,-1.11,House,-1.41,-0.82
2012,20726,Walz,-0.84,House,-1.05,-0.65
2012,20727,Ellison,-1.03,House,-1.25,-0.82
2012,20728,Bachmann,1.22,House,0.92,1.56
2012,20729,Smith,0.83,House,0.62,1.04
2012,20730,Heller,0.55,House,0.41,0.68
2012,20733,Clarke,-1.37,House,-1.69,-1.08
2012,20737,Shuler,-0.01,House,-0.09,0.07
2012,20738,Jordan,1.29,House,0.95,1.65
2012,20740,Sutton,-1.30,House,-1.62,-1.00
2012,20743,Altmire,-0.14,House,-0.23,-0.05
2012,20748,Cohen,-1.06,House,-1.32,-0.83
2012,20750,Welch,-1.00,House,-1.24,-0.76
2012,20752,Richardson,-0.92,House,-1.16,-0.70
2012,20753,Broun,0.92,House,0.67,1.18
2012,20754,Tsongas,-0.91,House,-1.18,-0.67
2012,20755,Latta,0.96,House,0.69,1.27
2012,20756,Wittman,1.06,House,0.75,1.40
2012,20757,Carson,-1.37,House,-1.79,-0.99
2012,20758,Biliraki,0.91,House,0.70,1.13
2012,20759,Scalise,1.04,House,0.73,1.38
2012,20762,Speier,-1.29,House,-1.67,-0.90
2012,20763,Edwards,-1.09,House,-1.38,-0.81
2012,20903,Mcclintock,0.51,House,0.33,0.67
2012,20904,Polis,-1.40,House,-1.95,-0.92
2012,20906,Coffman,0.64,House,0.43,0.85
2012,20907,Himes,-0.72,House,-0.93,-0.53
2012,20909,Posey,0.85,House,0.55,1.19
2012,20910,Rooney,1.02,House,0.70,1.39
2012,20914,Schock,0.46,House,0.31,0.63
2012,20915,Jenkins,0.73,House,0.51,1.00
2012,20916,Guthrie,1.02,House,0.61,1.49
2012,20918,Fleming,1.11,House,0.76,1.52
2012,20919,Cassidy,0.67,House,0.45,0.90
2012,20920,Pingree,-1.37,House,-1.92,-0.89
2012,20923,Peters,-0.52,House,-0.67,-0.37
2012,20924,Paulsen,0.69,House,0.47,0.92
2012,20925,Harper,1.00,House,0.62,1.41
2012,20926,Luetkemeyer,1.00,House,0.69,1.35
2012,20929,Lance,0.55,House,0.36,0.74
2012,20930,Heinrich,-0.69,House,-0.90,-0.51
2012,20932,Lujan,-1.33,House,-1.83,-0.89
2012,20934,Tonko,-1.16,House,-1.59,-0.81
2012,20936,Lee,0.90,House,0.55,1.31
2012,20938,Kissell,-0.46,House,-0.60,-0.33
2012,20940,Austria,1.03,House,0.65,1.45
2012,20941,Fudge,-1.07,House,-1.40,-0.77
2012,20944,Schrader,-0.68,House,-0.86,-0.50
2012,20946,Thompson,0.84,House,0.58,1.15
2012,20947,Roe,0.68,House,0.47,0.90
2012,20948,Olson,1.01,House,0.64,1.41
2012,20949,Chaffetz,1.00,House,0.69,1.38
2012,20952,Connolly,-0.55,House,-0.70,-0.40
2012,20953,Lummis,0.99,House,0.64,1.41
2012,20954,Quigley,-0.68,House,-0.87,-0.50
2012,20955,Chu,-1.83,House,-2.47,-1.21
2012,20957,Owens,-0.40,House,-0.54,-0.28
2012,20958,Garamendi,-1.21,House,-1.63,-0.80
2012,20959,Deutch,-0.94,House,-1.27,-0.66
2012,20960,Critz,-0.20,House,-0.33,-0.07
2012,20962,Graves,0.71,House,0.45,1.03
2012,20963,Hunter,1.02,House,0.65,1.42
2012,21100,Stutzman,1.47,House,0.84,2.21
2012,21101,Reed,1.07,House,0.55,1.75
2012,21102,Sewell,-0.76,House,-1.13,-0.46
2012,21103,Gosar,1.23,House,0.54,2.05
2012,21104,Quayle,1.18,House,0.51,2.08
2012,21105,Schweikert,0.43,House,0.19,0.69
2012,21106,Crawford,1.05,House,0.59,1.59
2012,21107,Griffin,1.19,House,0.57,1.98
2012,21108,Womack,1.09,House,0.54,1.79
2012,21109,Denham,1.19,House,0.53,1.93
2012,21110,Bass,-1.58,House,-2.37,-0.91
2012,21111,Tipton,1.15,House,0.51,1.88
2012,21112,Gardner,1.16,House,0.55,2.02
2012,21113,Carney,-0.74,House,-1.04,-0.43
2012,21114,Southerla,1.05,House,0.53,1.67
2012,21115,Nugent,1.14,House,0.51,2.03
2012,21116,Webster,1.08,House,0.47,1.81
2012,21117,Ross,1.16,House,0.57,1.87
2012,21118,Wilson,-1.64,House,-2.55,-0.87
2012,21119,West,1.11,House,0.56,1.78
2012,21120,Adams,1.14,House,0.54,1.82
2012,21121,Rivera,1.07,House,0.47,1.78
2012,21122,Woodall,0.29,House,0.11,0.48
2012,21123,Scott,0.99,House,0.47,1.64
2012,21124,Hanabusa,-1.47,House,-2.17,-0.84
2012,21125,Labrador,0.22,House,0.02,0.42
2012,21126,Walsh,1.10,House,0.50,1.86
2012,21127,Dold,0.27,House,0.08,0.48
2012,21128,Kinzinger,1.12,House,0.51,1.86
2012,21129,Hultgren,0.44,House,0.18,0.70
2012,21130,Schilling,0.43,House,0.19,0.72
2012,21131,Rokita,1.14,House,0.61,1.73
2012,21132,Bucshon,1.12,House,0.52,1.87
2012,21133,Young,1.12,House,0.52,1.85
2012,21134,Huelskamp,1.11,House,0.60,1.67
2012,21135,Yoder,1.03,House,0.49,1.69
2012,21136,Pompeo,1.10,House,0.53,1.74
2012,21137,Richmond,-1.44,House,-2.08,-0.84
2012,21138,Landry,1.15,House,0.52,1.87
2012,21139,Harris,1.12,House,0.51,1.87
2012,21140,Keating,-0.69,House,-1.02,-0.42
2012,21141,Benishek,1.19,House,0.51,2.04
2012,21142,Huizenga,1.09,House,0.53,1.72
2012,21143,Amash,0.37,House,0.10,0.65
2012,21145,Clarke,-1.49,House,-2.18,-0.87
2012,21146,Cravaack,1.15,House,0.51,1.96
2012,21147,Nunnelee,1.08,House,0.51,1.80
2012,21148,Palazzo,1.16,House,0.56,1.91
2012,21149,Hartzler,1.04,House,0.49,1.77
2012,21150,Long,1.20,House,0.61,1.85
2012,21151,Heck,1.13,House,0.55,1.86
2012,21152,Guinta,1.21,House,0.53,2.13
2012,21153,Runyan,1.08,House,0.52,1.71
2012,21154,Grimm,0.51,House,0.25,0.82
2012,21155,Hayworth,1.72,House,0.46,3.48
2012,21156,Gibson,0.05,House,-0.11,0.22
2012,21157,Hanna,-0.02,House,-0.19,0.14
2012,21158,Buerkle,1.16,House,0.51,1.98
2012,21159,Ellmers,1.20,House,0.53,1.99
2012,21160,Berg,1.09,House,0.53,1.73
2012,21162,Johnson,1.17,House,0.53,1.92
2012,21163,Stivers,0.50,House,0.25,0.79
2012,21164,Renacci,1.19,House,0.53,1.98
2012,21165,Gibbs,1.18,House,0.62,1.84
2012,21166,Lankford,1.22,House,0.66,1.86
2012,21167,Kelly,1.08,House,0.53,1.72
2012,21168,Meehan,0.33,House,0.11,0.58
2012,21170,Marino,1.14,House,0.53,1.86
2012,21171,Barletta,0.53,House,0.24,0.83
2012,21172,Cicilline,-1.48,House,-2.28,-0.80
2012,21173,Scott,1.24,House,0.59,2.03
2012,21174,Duncan,1.09,House,0.53,1.75
2012,21175,Gowdy,1.10,House,0.51,1.77
2012,21176,Mulvaney,1.20,House,0.54,1.96
2012,21177,Noem,1.16,House,0.54,2.06
2012,21178,Fleischma,1.11,House,0.59,1.80
2012,21179,Desjarlais,1.11,House,0.50,1.82
2012,21180,Black,1.19,House,0.63,1.83
2012,21181,Fincher,1.14,House,0.57,1.84
2012,21182,Flores,1.15,House,0.50,1.93
2012,21183,Canseco,1.29,House,0.62,2.03
2012,21184,Farenthold,1.13,House,0.49,1.93
2012,21185,Rigell,1.16,House,0.52,1.88
2012,21186,Hurt,1.12,House,0.49,1.84
2012,21187,Herrera Beu,1.08,House,0.50,1.77
2012,21188,Mckinley,0.60,House,0.36,0.86
2012,21189,Duffy,0.38,House,0.17,0.61
2012,21190,Ribble,1.14,House,0.48,1.85
2012,21191,Griffith,1.19,House,0.57,1.99
2012,21192,Roby,1.10,House,0.58,1.66
2012,21193,Brooks,1.16,House,0.61,1.76
2012,29101,Pastor,-1.46,House,-1.69,-1.24
2012,29106,Waters,-1.00,House,-1.20,-0.80
2012,29109,Delauro,-1.22,House,-1.41,-1.03
2012,29123,Olver,-1.35,House,-1.63,-1.07
2012,29124,Camp,0.80,House,0.62,0.97
2012,29127,Peterson  C,0.04,House,-0.03,0.12
2012,29132,Andrews  Ro,-0.96,House,-1.11,-0.81
2012,29134,Serrano,-1.03,House,-1.25,-0.82
2012,29137,Boehner,1.32,House,0.81,1.87
2012,29143,Johnson  Sa,1.43,House,1.15,1.72
2012,29149,Moran,-1.26,House,-1.42,-1.11
2012,29301,Bachus,0.87,House,0.66,1.07
2012,29309,Woolsey,-1.69,House,-1.96,-1.41
2012,29312,Eshoo,-1.02,House,-1.26,-0.79
2012,29313,Farr,-1.65,House,-1.90,-1.39
2012,29315,Mckeon,0.71,House,0.53,0.90
2012,29316,Becerra,-1.14,House,-1.37,-0.92
2012,29317,Roybal-Alla,-0.99,House,-1.22,-0.75
2012,29318,Harman,-1.02,House,-1.19,-0.86
2012,29321,Royce,1.07,House,0.82,1.33
2012,29323,Calvert,0.79,House,0.62,0.96
2012,29325,Filner,-1.05,House,-1.26,-0.83
2012,29328,Brown  Corr,-0.73,House,-0.89,-0.58
2012,29331,Mica,0.91,House,0.69,1.14
2012,29337,Hastings,-0.90,House,-1.11,-0.70
2012,29338,Kingston,0.76,House,0.57,0.96
2012,29339,Bishop,-0.30,House,-0.39,-0.21
2012,29346,Rush,-1.05,House,-1.30,-0.82
2012,29348,Gutierrez,-1.37,House,-1.61,-1.14
2012,29349,Manzullo,0.68,House,0.52,0.85
2012,29356,Bartlett,0.35,House,0.22,0.47
2012,29368,Thompson,-0.59,House,-0.73,-0.45
2012,29375,King,0.66,House,0.51,0.82
2012,29377,Nadler,-1.67,House,-1.97,-1.37
2012,29378,Velazquez,-1.30,House,-1.57,-1.06
2012,29379,Maloney,-1.34,House,-1.57,-1.12
2012,29380,Hinchey,-1.21,House,-1.42,-1.01
2012,29383,Watt,-1.20,House,-1.43,-0.97
2012,29393,Lucas,0.67,House,0.46,0.87
2012,29396,Holden,-0.27,House,-0.36,-0.18
2012,29504,Lofgren,-1.17,House,-1.42,-0.93
2012,29508,Bilbray,0.71,House,0.55,0.89
2012,29522,Latham,0.67,House,0.48,0.87
2012,29525,Whitfield,0.64,House,0.46,0.82
2012,29538,Bass,0.05,House,-0.07,0.17
2012,29539,Lobiondo,0.57,House,0.43,0.69
2012,29541,Frelinghuys,0.52,House,0.42,0.64
2012,29546,Jones,-0.01,House,-0.12,0.10
2012,29549,Myrick,1.22,House,0.95,1.50
2012,29553,Latourette,0.31,House,0.19,0.42
2012,29559,Fattah,-0.92,House,-1.15,-0.70
2012,29561,Doyle,-0.95,House,-1.10,-0.82
2012,29571,Doggett,-1.09,House,-1.29,-0.91
2012,29572,Thornberry,1.64,House,1.31,2.01
2012,29573,Jackson-Lee,-1.15,House,-1.39,-0.92
2012,29580,Hastings,0.84,House,0.62,1.08
2012,29585,Jackson,-1.12,House,-1.40,-0.85
2012,29587,Cummings,-1.15,House,-1.41,-0.89
2012,29588,Blumenauer,-1.35,House,-1.66,-1.07
2012,29701,Aderholt,0.75,House,0.51,1.01
2012,29707,Sherman,-0.95,House,-1.15,-0.76
2012,29709,Sanchez,-1.07,House,-1.31,-0.84
2012,29710,Degette,-1.51,House,-1.83,-1.19
2012,29717,Davis,-1.11,House,-1.39,-0.85
2012,29718,Shimkus,0.65,House,0.47,0.83
2012,29721,Boswell,-0.58,House,-0.71,-0.47
2012,29729,Mcgovern,-1.57,House,-1.89,-1.25
2012,29730,Tierney,-1.41,House,-1.75,-1.09
2012,29736,Emerson,0.40,House,0.25,0.57
2012,29741,Pascrell,-1.01,House,-1.20,-0.84
2012,29742,Rothman,-0.94,House,-1.13,-0.74
2012,29744,Mccarthy,-0.58,House,-0.72,-0.44
2012,29746,Mcintyre,-0.09,House,-0.19,0.01
2012,29748,Kucinich,-1.67,House,-1.88,-1.47
2012,29752,Pitts,0.85,House,0.57,1.14
2012,29759,Sessions,1.07,House,0.75,1.40
2012,29760,Brady,0.88,House,0.61,1.16
2012,29762,Granger,0.56,House,0.39,0.74
2012,29763,Hinojosa,-0.62,House,-0.78,-0.45
2012,29764,Reyes,-0.55,House,-0.69,-0.43
2012,29768,Smith  Adam,-0.80,House,-0.98,-0.62
2012,29769,Kind,-0.73,House,-0.86,-0.58
2012,29774,Capps  Lois,-1.43,House,-1.73,-1.11
2012,29775,Bono  Mary,0.27,House,0.15,0.39
2012,29776,Meeks  Greg,-1.16,House,-1.45,-0.88
2012,29777,Brady  Robe,-1.09,House,-1.38,-0.81
2012,29778,Lee,-1.52,House,-1.88,-1.16
2012,29901,Thompson  M,-1.20,House,-1.49,-0.92
2012,29903,Napolitano,-1.50,House,-1.86,-1.16
2012,29905,Miller  Gar,1.18,House,0.86,1.53
2012,29908,Larson  Joh,-1.18,House,-1.46,-0.90
2012,29910,Simpson  Mi,0.51,House,0.34,0.67
2012,29911,Schakowsky,-2.09,House,-2.44,-1.72
2012,29912,Biggert  Ju,0.36,House,0.25,0.47
2012,29919,Capuano  Mi,-0.91,House,-1.17,-0.67
2012,29921,Terry  Lee,0.88,House,0.63,1.15
2012,29922,Berkley  Sh,-0.84,House,-1.06,-0.61
2012,29923,Holt  Rush,-1.45,House,-1.76,-1.17
2012,29925,Crowley  Jo,-1.50,House,-1.77,-1.25
2012,29926,Weiner  Ant,-1.28,House,-1.59,-0.96
2012,29931,Wu  David,-0.78,House,-0.99,-0.60
2012,29932,Walden  Gre,0.51,House,0.37,0.64
2012,29937,Inslee,-0.83,House,-1.05,-0.62
2012,29939,Ryan  Paul,0.98,House,0.73,1.25
2012,29940,Baldwin  Ta,-1.56,House,-1.91,-1.21
2012,29942,Baca  Joe,-0.89,House,-1.11,-0.69
2012,29943,Gonzalez,-0.97,House,-1.24,-0.72
2012,39301,Clyburn,-0.69,House,-0.86,-0.54
2012,39304,Green  Gene,-0.57,House,-0.69,-0.46
2012,39305,Johnson  Ed,-1.26,House,-1.51,-1.02
2012,39307,Scott,-1.70,House,-1.98,-1.41
2012,39308,Goodlatte,0.93,House,0.70,1.17
2012,90327,Alexander,1.06,House,0.67,1.48
2012,94828,Hall  R,1.19,House,0.73,1.67
2011,2605,Dingell Jr.,-0.71,House,-0.78,-0.64
2011,10713,Conyers,-1.46,House,-1.63,-1.30
2011,13035,Rangel C,-1.22,House,-1.36,-1.07
2011,13047,Young C,0.53,House,0.45,0.62
2011,14053,Stark F,-1.82,House,-2.01,-1.63
2011,14066,Young D,0.56,House,0.48,0.63
2011,14256,Miller G,-1.35,House,-1.51,-1.19
2011,14280,Waxman,-1.42,House,-1.58,-1.27
2011,14290,Paul  Ron,-0.03,House,-0.09,0.03
2011,14413,Dicks,-0.89,House,-0.99,-0.79
2011,14430,Kildee,-0.38,House,-0.45,-0.32
2011,14435,Markey,-1.69,House,-1.85,-1.55
2011,14448,Rahall,-0.13,House,-0.19,-0.06
2011,14644,Lewis  J,0.55,House,0.47,0.63
2011,14647,Lungren  D,0.80,House,0.64,0.96
2011,14657,Sensenbrenn,0.78,House,0.66,0.91
2011,14675,Petri,0.68,House,0.57,0.78
2011,14813,Dreier  D,0.45,House,0.35,0.56
2011,14824,Frank  B,-1.19,House,-1.34,-1.05
2011,14854,Rogers  H,0.88,House,0.73,1.04
2011,14863,Smith  C,0.56,House,0.48,0.65
2011,14869,Wolf  F,0.66,House,0.55,0.77
2011,14873,Hoyer Steny,-0.77,House,-0.89,-0.66
2011,15000,Ackerman  G,-0.97,House,-1.12,-0.83
2011,15005,Berman  H,-0.98,House,-1.15,-0.82
2011,15014,Burton  D,0.86,House,0.69,1.04
2011,15019,Cooper  J,-0.55,House,-0.64,-0.47
2011,15029,Kaptur  M,-0.63,House,-0.72,-0.55
2011,15033,Levin  S,-0.93,House,-1.06,-0.80
2011,15072,Towns  E,-1.12,House,-1.30,-0.96
2011,15085,Barton,0.75,House,0.61,0.88
2011,15092,Coble,0.55,House,0.43,0.68
2011,15124,Visclosky,-0.62,House,-0.73,-0.52
2011,15410,Defazio  P,-0.73,House,-0.86,-0.62
2011,15413,Gallegly  E,0.72,House,0.57,0.85
2011,15420,Herger  W,0.84,House,0.68,1.01
2011,15431,Lewis  J,-1.66,House,-1.92,-1.42
2011,15438,Price  D,-1.25,House,-1.39,-1.10
2011,15444,Slaughter,-1.17,House,-1.33,-1.01
2011,15445,Smith  L,0.96,House,0.78,1.15
2011,15446,Upton  F,0.45,House,0.36,0.54
2011,15448,Pelosi N,-1.19,House,-1.42,-0.98
2011,15453,Costello  J,-0.21,House,-0.28,-0.13
2011,15454,Pallone  Fr,-1.34,House,-1.51,-1.18
2011,15455,Duncan  Joh,0.57,House,0.46,0.67
2011,15603,Engel  Elio,-0.97,House,-1.12,-0.81
2011,15612,Lowey  Nita,-0.94,House,-1.10,-0.79
2011,15613,Mcdermott,-1.61,House,-1.85,-1.35
2011,15616,Neal  Richa,-0.96,House,-1.09,-0.82
2011,15619,Payne  Dona,-1.45,House,-1.69,-1.22
2011,15621,Rohrabacher,0.46,House,0.36,0.56
2011,15627,Stearns  Cl,0.83,House,0.64,1.03
2011,15634,Ros-Lehtine,0.39,House,0.30,0.48
2011,20100,Flake,0.54,House,0.40,0.70
2011,20102,Ross,-0.08,House,-0.17,0.03
2011,20103,Honda,-1.43,House,-1.82,-1.03
2011,20104,Schiff,-0.61,House,-0.78,-0.46
2011,20107,Issa,0.77,House,0.56,0.96
2011,20108,Davis,-0.90,House,-1.16,-0.67
2011,20110,Miller,1.25,House,0.94,1.57
2011,20111,Crenshaw,0.56,House,0.38,0.75
2011,20116,Johnson,0.36,House,0.23,0.49
2011,20117,Pence,0.73,House,0.48,1.01
2011,20119,Lynch,-0.73,House,-0.90,-0.56
2011,20120,Rogers,0.83,House,0.62,1.05
2011,20122,Mccollum,-1.17,House,-1.47,-0.88
2011,20123,Akin,1.24,House,0.86,1.60
2011,20124,Graves,1.17,House,0.84,1.51
2011,20125,Rehberg,0.86,House,0.65,1.09
2011,20129,Israel,-0.91,House,-1.14,-0.70
2011,20130,Tiberi,0.48,House,0.31,0.64
2011,20131,Sullivan,1.06,House,0.71,1.45
2011,20134,Shuster,1.20,House,0.88,1.55
2011,20135,Platts,0.43,House,0.31,0.56
2011,20136,Langevin,-0.87,House,-1.06,-0.69
2011,20138,Wilson,0.82,House,0.55,1.11
2011,20139,Culberson,1.00,House,0.66,1.35
2011,20140,Matheson,-0.14,House,-0.25,-0.03
2011,20143,Forbes,0.90,House,0.63,1.17
2011,20144,Cantor,0.97,House,0.65,1.30
2011,20145,Larsen,-0.95,House,-1.18,-0.72
2011,20146,Capito,0.82,House,0.62,1.02
2011,20147,Clay,-1.22,House,-1.58,-0.88
2011,20300,Bonner,0.85,House,0.55,1.17
2011,20301,Rogers,1.11,House,0.77,1.46
2011,20304,Franks,0.87,House,0.59,1.16
