Year,ID,Name,Ideal point,Institution,10th percentile,90th percentile
2012,4812.1,Inouye,-0.96,Senate,-1.10,-0.83
2012,14009.1,Cochran T,0.82,Senate,0.69,0.95
2012,14203.1,Baucus,-0.73,Senate,-0.84,-0.61
2012,14226.1,Grassley,1.16,Senate,1.02,1.30
2012,14230.1,Harkin,-1.81,Senate,-2.14,-1.52
2012,14307.1,Leahy,-1.13,Senate,-1.28,-0.99
2012,14400.1,Akaka,-1.17,Senate,-1.42,-0.94
2012,14440.1,Mikulski,-1.17,Senate,-1.35,-1.00
2012,14503.1,Hatch,0.53,Senate,0.43,0.64
2012,14506.1,Lugar,0.27,Senate,0.18,0.36
2012,14651.1,Nelson  C,-0.86,Senate,-1.11,-0.63
2012,14661.1,Snowe  O,-0.04,Senate,-0.15,0.06
2012,14709.1,Levin  C,-1.60,Senate,-1.85,-1.36
2012,14806.1,Coats  D,0.90,Senate,0.57,1.24
2012,14852.1,Roberts  P,1.25,Senate,1.01,1.49
2012,14858.1,Schumer  C,-1.23,Senate,-1.53,-0.92
2012,14871.1,Wyden  R,-1.48,Senate,-1.78,-1.21
2012,14912.1,Bingaman,-1.42,Senate,-1.60,-1.22
2012,14914.1,Lautenberg,-1.48,Senate,-1.72,-1.24
2012,14920.1,Kerry  J,-1.42,Senate,-1.67,-1.18
2012,14921.1,Mcconnell,1.12,Senate,0.94,1.31
2012,14922.1,Rockefeller,-1.03,Senate,-1.19,-0.88
2012,15011.1,Boxer  B,-1.65,Senate,-1.96,-1.34
2012,15015.1,Carper  T,-0.81,Senate,-1.04,-0.58
2012,15021.1,Durbin  D,-1.30,Senate,-1.63,-0.98
2012,15039.1,Mccain  J,0.65,Senate,0.53,0.77
2012,15054.1,Reid  H,-0.90,Senate,-1.04,-0.76
2012,15408.1,Cardin  B,-1.36,Senate,-1.62,-1.12
2012,15424.1,Inhofe  J,1.56,Senate,1.29,1.93
2012,15425.1,Johnson  T,-0.58,Senate,-0.74,-0.41
2012,15429.1,Kyl  J,0.66,Senate,0.47,0.85
2012,15502.1,Conrad  K,-0.52,Senate,-0.64,-0.40
2012,15703.1,Kohl  Herbe,-0.75,Senate,-0.90,-0.60
2012,15704.1,Lieberman,-0.69,Senate,-0.82,-0.56
2012,20101.1,Boozman,1.39,Senate,0.89,1.89
2012,20115.1,Kirk,0.25,Senate,0.03,0.48
2012,20735.1,Gillibrand,-1.44,Senate,-1.80,-1.10
2012,29142.1,Reed,-1.43,Senate,-1.79,-1.06
2012,29147.1,Sanders,-1.21,Senate,-1.45,-1.01
2012,29345.1,Crapo,1.54,Senate,1.26,1.87
2012,29373.1,Menendez,-1.35,Senate,-1.56,-1.16
2012,29386.1,Portman,0.80,Senate,0.44,1.17
2012,29389.1,Brown  Sher,-1.69,Senate,-2.02,-1.35
2012,29512.1,Chambliss,1.16,Senate,0.84,1.46
2012,29534.1,Wicker,1.38,Senate,1.11,1.66
2012,29537.1,Ensign,1.31,Senate,1.03,1.59
2012,29548.1,Burr,1.09,Senate,0.93,1.26
2012,29555.1,Coburn,1.28,Senate,1.08,1.46
2012,29566.1,Graham,0.56,Senate,0.34,0.78
2012,29722.1,Moran,2.10,Senate,1.35,3.00
2012,29732.1,Stabenow,-1.15,Senate,-1.53,-0.79
2012,29735.1,Blunt,0.89,Senate,0.54,1.26
2012,29754.1,Thune,1.13,Senate,0.97,1.30
2012,29906.1,Udall,-0.72,Senate,-0.94,-0.51
2012,29909.1,Isakson  Jo,1.13,Senate,0.98,1.30
2012,29918.1,Vitter  Dav,1.34,Senate,1.15,1.54
2012,29924.1,Udall,-0.80,Senate,-1.03,-0.57
2012,29935.1,Toomey  Pat,0.82,Senate,0.44,1.22
2012,29936.1,Demint  Jim,1.50,Senate,1.27,1.73
2012,39310.1,Cantwell,-1.52,Senate,-1.95,-1.15
2012,40103.1,Nelson  Ben,-0.27,Senate,-0.40,-0.13
2012,40300.1,Murkowski,0.06,Senate,-0.11,0.22
2012,40301.1,Pryor,-0.50,Senate,-0.69,-0.31
2012,40304.1,Alexander,0.54,Senate,0.30,0.75
2012,40305.1,Cornyn,0.91,Senate,0.65,1.17
2012,40700.1,Klobuchar,-0.95,Senate,-1.11,-0.78
2012,40701.1,Mccaskill,-0.74,Senate,-0.89,-0.61
2012,40702.1,Tester,-0.90,Senate,-1.06,-0.75
2012,40703.1,Casey,-0.46,Senate,-0.57,-0.35
2012,40704.1,Whitehouse,-1.22,Senate,-1.43,-1.01
2012,40705.1,Corker,0.75,Senate,0.62,0.88
2012,40706.1,Webb,-0.70,Senate,-0.83,-0.57
2012,40707.1,Barasso,1.53,Senate,1.26,1.81
2012,40900.1,Begich,-0.66,Senate,-0.85,-0.47
2012,40902.1,Risch,1.87,Senate,1.45,2.37
2012,40904.1,Franken,-1.18,Senate,-1.61,-0.77
2012,40905.1,Johanns,1.09,Senate,0.87,1.31
2012,40906.1,Shaheen,-0.88,Senate,-1.13,-0.66
2012,40907.1,Hagan,-0.70,Senate,-0.91,-0.52
2012,40908.1,Merkley,-1.07,Senate,-1.36,-0.77
2012,40909.1,Warner,-0.77,Senate,-1.00,-0.57
2012,40910.1,Bennett,-0.72,Senate,-0.90,-0.52
2012,40913.1,Borwn,0.08,Senate,-0.10,0.25
2012,40915.1,Manchin,-0.96,Senate,-1.58,-0.40
2012,40916.1,Coons,-0.93,Senate,-1.48,-0.47
2012,41101.1,Blumenthal,-0.91,Senate,-1.55,-0.34
2012,41102.1,Rubio,1.90,Senate,1.17,2.70
2012,41104.1,Paul Rand,1.29,Senate,0.81,1.85
2012,41106.1,Ayotte,0.74,Senate,0.37,1.15
2012,41107.1,Hoeven,1.35,Senate,0.83,1.91
2012,41110.1,Lee Mike,1.16,Senate,0.76,1.58
2012,41111.1,Johnson R,1.55,Senate,0.99,2.16
2012,49300.1,Feinstein,-1.01,Senate,-1.18,-0.85
2012,49306.1,Hutchison,0.99,Senate,0.83,1.16
2012,49308.1,Murray,-1.59,Senate,-1.91,-1.29
2012,49700.1,Sessions,0.94,Senate,0.73,1.14
2012,49702.1,Landrieu,-0.42,Senate,-0.57,-0.27
2012,49703.1,Collins,-0.02,Senate,-0.13,0.10
2012,49706.1,Enzi,1.24,Senate,0.97,1.52
2012,94659.1,Shelby,1.16,Senate,0.96,1.35
2011,4812.1,Inouye,-0.97,Senate,-1.11,-0.85
2011,14009.1,Cochran T,0.82,Senate,0.69,0.94
2011,14203.1,Baucus,-0.72,Senate,-0.83,-0.61
2011,14226.1,Grassley,1.15,Senate,1.01,1.28
2011,14230.1,Harkin,-1.78,Senate,-2.10,-1.51
2011,14307.1,Leahy,-1.14,Senate,-1.27,-1.00
2011,14400.1,Akaka,-1.19,Senate,-1.43,-0.99
2011,14440.1,Mikulski,-1.16,Senate,-1.33,-1.00
2011,14503.1,Hatch,0.55,Senate,0.45,0.65
2011,14506.1,Lugar,0.29,Senate,0.20,0.38
2011,14651.1,Nelson  C,-0.84,Senate,-1.07,-0.65
2011,14661.1,Snowe  O,-0.04,Senate,-0.14,0.05
2011,14709.1,Levin  C,-1.60,Senate,-1.83,-1.36
2011,14806.1,Coats  D,0.90,Senate,0.58,1.23
2011,14852.1,Roberts  P,1.25,Senate,1.04,1.47
2011,14858.1,Schumer  C,-1.23,Senate,-1.50,-0.97
2011,14871.1,Wyden  R,-1.46,Senate,-1.74,-1.21
2011,14912.1,Bingaman,-1.39,Senate,-1.56,-1.20
2011,14914.1,Lautenberg,-1.47,Senate,-1.71,-1.25
2011,14920.1,Kerry  J,-1.42,Senate,-1.65,-1.19
2011,14921.1,Mcconnell,1.12,Senate,0.95,1.30
2011,14922.1,Rockefeller,-1.01,Senate,-1.15,-0.87
2011,15011.1,Boxer  B,-1.63,Senate,-1.91,-1.33
2011,15015.1,Carper  T,-0.79,Senate,-0.99,-0.59
2011,15021.1,Durbin  D,-1.34,Senate,-1.65,-1.05
2011,15039.1,Mccain  J,0.64,Senate,0.53,0.76
2011,15054.1,Reid  H,-0.87,Senate,-1.01,-0.74
2011,15408.1,Cardin  B,-1.36,Senate,-1.62,-1.12
2011,15424.1,Inhofe  J,1.55,Senate,1.30,1.89
2011,15425.1,Johnson  T,-0.59,Senate,-0.74,-0.43
2011,15429.1,Kyl  J,0.73,Senate,0.55,0.89
2011,15502.1,Conrad  K,-0.53,Senate,-0.64,-0.41
2011,15703.1,Kohl  Herbe,-0.76,Senate,-0.91,-0.63
2011,15704.1,Lieberman,-0.68,Senate,-0.81,-0.56
2011,20101.1,Boozman,1.39,Senate,0.89,1.89
2011,20115.1,Kirk,0.25,Senate,0.03,0.48
2011,20735.1,Gillibrand,-1.44,Senate,-1.80,-1.10
2011,29142.1,Reed,-1.46,Senate,-1.80,-1.12
2011,29147.1,Sanders,-1.21,Senate,-1.45,-1.01
2011,29345.1,Crapo,1.49,Senate,1.24,1.79
2011,29373.1,Menendez,-1.35,Senate,-1.56,-1.16
2011,29386.1,Portman,0.80,Senate,0.44,1.17
2011,29389.1,Brown  Sher,-1.69,Senate,-2.02,-1.35
2011,29512.1,Chambliss,1.16,Senate,0.89,1.41
2011,29534.1,Wicker,1.38,Senate,1.11,1.66
2011,29537.1,Ensign,1.25,Senate,1.01,1.49
2011,29548.1,Burr,1.09,Senate,0.93,1.26
2011,29555.1,Coburn,1.28,Senate,1.08,1.46
2011,29566.1,Graham,0.61,Senate,0.44,0.79
2011,29722.1,Moran,2.10,Senate,1.35,3.00
2011,29732.1,Stabenow,-1.19,Senate,-1.50,-0.87
2011,29735.1,Blunt,0.89,Senate,0.54,1.26
2011,29754.1,Thune,1.13,Senate,0.97,1.30
2011,29906.1,Udall,-0.72,Senate,-0.94,-0.51
2011,29909.1,Isakson  Jo,1.13,Senate,0.98,1.30
2011,29918.1,Vitter  Dav,1.34,Senate,1.15,1.54
2011,29924.1,Udall,-0.80,Senate,-1.03,-0.57
2011,29935.1,Toomey  Pat,0.82,Senate,0.44,1.22
2011,29936.1,Demint  Jim,1.50,Senate,1.27,1.73
2011,39310.1,Cantwell,-1.50,Senate,-1.87,-1.16
2011,40103.1,Nelson  Ben,-0.21,Senate,-0.33,-0.10
2011,40300.1,Murkowski,0.10,Senate,-0.04,0.23
2011,40301.1,Pryor,-0.51,Senate,-0.67,-0.34
2011,40304.1,Alexander,0.56,Senate,0.37,0.73
2011,40305.1,Cornyn,0.95,Senate,0.73,1.16
2011,40700.1,Klobuchar,-0.95,Senate,-1.11,-0.78
2011,40701.1,Mccaskill,-0.74,Senate,-0.89,-0.61
2011,40702.1,Tester,-0.90,Senate,-1.06,-0.75
2011,40703.1,Casey,-0.46,Senate,-0.57,-0.35
2011,40704.1,Whitehouse,-1.22,Senate,-1.43,-1.01
2011,40705.1,Corker,0.75,Senate,0.62,0.88
2011,40706.1,Webb,-0.70,Senate,-0.83,-0.57
2011,40707.1,Barasso,1.53,Senate,1.26,1.81
2011,40900.1,Begich,-0.66,Senate,-0.85,-0.47
2011,40902.1,Risch,1.87,Senate,1.45,2.37
2011,40904.1,Franken,-1.18,Senate,-1.61,-0.77
2011,40905.1,Johanns,1.09,Senate,0.87,1.31
2011,40906.1,Shaheen,-0.88,Senate,-1.13,-0.66
2011,40907.1,Hagan,-0.70,Senate,-0.91,-0.52
2011,40908.1,Merkley,-1.07,Senate,-1.36,-0.77
2011,40909.1,Warner M,-0.77,Senate,-1.00,-0.57
2011,40910.1,Bennet,-0.72,Senate,-0.90,-0.52
2011,40913.1,Brown Scott,0.08,Senate,-0.10,0.25
2011,40915.1,Manchin,-0.96,Senate,-1.58,-0.40
2011,40916.1,Coons,-0.93,Senate,-1.48,-0.47
2011,41101.1,Blumenthal,-0.91,Senate,-1.55,-0.34
2011,41102.1,Rubio,1.90,Senate,1.17,2.70
2011,41104.1,Paul Rand,1.29,Senate,0.81,1.85
2011,41106.1,Ayotte,0.74,Senate,0.37,1.15
2011,41107.1,Hoeven,1.35,Senate,0.83,1.91
2011,41110.1,Lee Mike,1.16,Senate,0.76,1.58
2011,41111.1,Johnson Ron,1.55,Senate,0.99,2.16
2011,49300.1,Feinstein,-0.99,Senate,-1.15,-0.83
2011,49306.1,Hutchison,0.97,Senate,0.82,1.13
2011,49308.1,Murray,-1.58,Senate,-1.89,-1.31
2011,49700.1,Sessions,0.98,Senate,0.78,1.16
2011,49702.1,Landrieu,-0.43,Senate,-0.57,-0.30
2011,49703.1,Collins,-0.02,Senate,-0.13,0.09
2011,49706.1,Enzi,1.26,Senate,1.02,1.51
2011,94659.1,Shelby,1.12,Senate,0.95,1.30
2010,4812.1,Inouye,-0.98,Senate,-1.12,-0.87
2010,14009.1,Cochran T,0.81,Senate,0.69,0.93
2010,14203.1,Baucus,-0.71,Senate,-0.82,-0.61
2010,14213.1,Dodd,-1.68,Senate,-2.22,-1.18
2010,14226.1,Grassley,1.13,Senate,1.01,1.26
2010,14230.1,Harkin,-1.76,Senate,-2.05,-1.50
2010,14307.1,Leahy,-1.14,Senate,-1.27,-1.01
2010,14400.1,Akaka,-1.22,Senate,-1.44,-1.03
2010,14440.1,Mikulski,-1.16,Senate,-1.32,-1.01
2010,14503.1,Hatch,0.57,Senate,0.47,0.66
2010,14506.1,Lugar,0.31,Senate,0.22,0.39
2010,14651.1,Nelson  C,-0.83,Senate,-1.03,-0.66
2010,14661.1,Snowe  O,-0.04,Senate,-0.13,0.05
2010,14709.1,Levin  C,-1.59,Senate,-1.82,-1.37
2010,14812.1,Dorgan  B,-0.77,Senate,-0.97,-0.57
2010,14826.1,Gregg  J,0.37,Senate,0.22,0.51
2010,14852.1,Roberts  P,1.25,Senate,1.06,1.45
2010,14858.1,Schumer  C,-1.22,Senate,-1.46,-1.00
2010,14871.1,Wyden  R,-1.44,Senate,-1.69,-1.21
2010,14912.1,Bingaman,-1.36,Senate,-1.53,-1.18
2010,14914.1,Lautenberg,-1.46,Senate,-1.69,-1.26
2010,14920.1,Kerry  J,-1.42,Senate,-1.64,-1.21
2010,14921.1,Mcconnell,1.12,Senate,0.96,1.28
2010,14922.1,Rockefeller,-0.99,Senate,-1.12,-0.85
2010,15011.1,Boxer  B,-1.60,Senate,-1.87,-1.33
2010,15015.1,Carper  T,-0.77,Senate,-0.94,-0.60
2010,15021.1,Durbin  D,-1.39,Senate,-1.67,-1.14
2010,15039.1,Mccain  J,0.64,Senate,0.53,0.75
2010,15054.1,Reid  H,-0.84,Senate,-0.97,-0.71
2010,15406.1,Bunning  J,1.38,Senate,1.11,1.62
2010,15408.1,Cardin  B,-1.36,Senate,-1.62,-1.12
2010,15424.1,Inhofe  J,1.55,Senate,1.32,1.85
2010,15425.1,Johnson  T,-0.61,Senate,-0.73,-0.47
2010,15429.1,Kyl  J,0.79,Senate,0.64,0.94
2010,15501.1,Bond  C,0.84,Senate,0.67,1.01
2010,15502.1,Conrad  K,-0.53,Senate,-0.64,-0.42
2010,15703.1,Kohl  Herbe,-0.78,Senate,-0.92,-0.65
2010,15704.1,Lieberman,-0.68,Senate,-0.80,-0.56
2010,20735.1,Gillibrand,-1.44,Senate,-1.80,-1.10
2010,29142.1,Reed,-1.48,Senate,-1.80,-1.18
2010,29147.1,Sanders,-1.21,Senate,-1.45,-1.01
2010,29305.1,Lincoln,-0.48,Senate,-0.61,-0.34
2010,29345.1,Crapo,1.45,Senate,1.21,1.71
2010,29373.1,Menendez,-1.35,Senate,-1.56,-1.16
2010,29389.1,Brown  Sher,-1.69,Senate,-2.02,-1.35
2010,29512.1,Chambliss,1.15,Senate,0.94,1.35
2010,29523.1,Brownback,1.19,Senate,0.97,1.42
2010,29534.1,Wicker,1.38,Senate,1.11,1.66
2010,29537.1,Ensign,1.19,Senate,0.99,1.40
2010,29548.1,Burr,1.09,Senate,0.93,1.26
2010,29555.1,Coburn,1.28,Senate,1.08,1.46
2010,29566.1,Graham,0.66,Senate,0.53,0.82
2010,29732.1,Stabenow,-1.22,Senate,-1.48,-0.96
2010,29754.1,Thune,1.13,Senate,0.97,1.30
2010,29906.1,Udall,-0.72,Senate,-0.94,-0.51
2010,29909.1,Isakson  Jo,1.13,Senate,0.98,1.30
2010,29918.1,Vitter  Dav,1.34,Senate,1.15,1.54
2010,29924.1,Udall,-0.80,Senate,-1.03,-0.57
2010,29936.1,Demint  Jim,1.50,Senate,1.27,1.73
2010,39310.1,Cantwell,-1.47,Senate,-1.80,-1.18
2010,40103.1,Nelson  Ben,-0.16,Senate,-0.27,-0.07
2010,40300.1,Murkowski,0.14,Senate,0.02,0.25
2010,40301.1,Pryor,-0.51,Senate,-0.65,-0.37
2010,40304.1,Alexander,0.59,Senate,0.44,0.74
2010,40305.1,Cornyn,0.99,Senate,0.81,1.16
2010,40700.1,Klobuchar,-0.95,Senate,-1.11,-0.78
2010,40701.1,Mccaskill,-0.74,Senate,-0.89,-0.61
2010,40702.1,Tester,-0.90,Senate,-1.06,-0.75
2010,40703.1,Casey,-0.46,Senate,-0.57,-0.35
2010,40704.1,Whitehouse,-1.22,Senate,-1.43,-1.01
2010,40705.1,Corker,0.75,Senate,0.62,0.88
2010,40706.1,Webb,-0.70,Senate,-0.83,-0.57
2010,40707.1,Barasso,1.53,Senate,1.26,1.81
2010,40900.1,Begich,-0.66,Senate,-0.85,-0.47
2010,40901.1,Kaufman,-1.09,Senate,-1.41,-0.80
2010,40902.1,Risch,1.87,Senate,1.45,2.37
2010,40903.1,Burris,-1.75,Senate,-2.34,-1.23
2010,40904.1,Franken,-1.18,Senate,-1.61,-0.77
2010,40905.1,Johanns,1.09,Senate,0.87,1.31
2010,40906.1,Shaheen,-0.88,Senate,-1.13,-0.66
2010,40907.1,Hagan,-0.70,Senate,-0.91,-0.52
2010,40908.1,Merkley,-1.07,Senate,-1.36,-0.77
2010,40909.1,Warner M,-0.77,Senate,-1.00,-0.57
2010,40910.1,Bennet,-0.72,Senate,-0.90,-0.52
2010,40911.1,Lemieux,0.70,Senate,0.49,0.93
2010,40913.1,Brown Scott,0.08,Senate,-0.10,0.25
2010,40914.1,Goodwin,-1.28,Senate,-2.40,-0.38
2010,49300.1,Feinstein,-0.96,Senate,-1.11,-0.82
2010,49306.1,Hutchison,0.96,Senate,0.82,1.11
2010,49307.1,Bennett,0.80,Senate,0.61,1.00
2010,49308.1,Murray,-1.58,Senate,-1.87,-1.32
2010,49309.1,Feingold,-1.06,Senate,-1.33,-0.81
2010,49700.1,Sessions,1.01,Senate,0.84,1.17
2010,49702.1,Landrieu,-0.45,Senate,-0.57,-0.33
2010,49703.1,Collins,-0.03,Senate,-0.11,0.07
2010,49706.1,Enzi,1.28,Senate,1.06,1.50
2010,49901.1,Bayh,-0.44,Senate,-0.58,-0.32
2010,49903.1,Voinovich,0.25,Senate,0.14,0.37
2010,94659.1,Shelby,1.09,Senate,0.94,1.25
2010,94910.1,Specter,-1.15,Senate,-1.49,-0.85
2009,1366.1,Byrd,-0.61,Senate,-0.77,-0.46
2009,4812.1,Inouye,-1.00,Senate,-1.13,-0.88
2009,14009.1,Cochran T,0.81,Senate,0.69,0.92
2009,14203.1,Baucus,-0.71,Senate,-0.81,-0.61
2009,14213.1,Dodd,-1.60,Senate,-2.10,-1.17
2009,14226.1,Grassley,1.12,Senate,1.00,1.24
2009,14230.1,Harkin,-1.73,Senate,-2.01,-1.49
2009,14307.1,Leahy,-1.15,Senate,-1.27,-1.02
2009,14400.1,Akaka,-1.25,Senate,-1.45,-1.07
2009,14440.1,Mikulski,-1.15,Senate,-1.30,-1.01
2009,14503.1,Hatch,0.58,Senate,0.49,0.68
2009,14506.1,Lugar,0.33,Senate,0.24,0.41
2009,14651.1,Nelson  C,-0.81,Senate,-0.97,-0.66
2009,14661.1,Snowe  O,-0.04,Senate,-0.13,0.04
2009,14709.1,Levin  C,-1.58,Senate,-1.79,-1.36
2009,14812.1,Dorgan  B,-0.76,Senate,-0.93,-0.60
2009,14826.1,Gregg  J,0.49,Senate,0.36,0.63
2009,14852.1,Roberts  P,1.26,Senate,1.09,1.43
2009,14858.1,Schumer  C,-1.22,Senate,-1.42,-1.03
2009,14871.1,Wyden  R,-1.42,Senate,-1.65,-1.21
2009,14912.1,Bingaman,-1.32,Senate,-1.49,-1.15
2009,14914.1,Lautenberg,-1.46,Senate,-1.67,-1.26
2009,14920.1,Kerry  J,-1.41,Senate,-1.62,-1.22
2009,14921.1,Mcconnell,1.12,Senate,0.97,1.27
2009,14922.1,Rockefeller,-0.97,Senate,-1.09,-0.84
2009,15011.1,Boxer  B,-1.58,Senate,-1.83,-1.33
2009,15015.1,Carper  T,-0.75,Senate,-0.90,-0.61
2009,15021.1,Durbin  D,-1.43,Senate,-1.68,-1.21
2009,15039.1,Mccain  J,0.63,Senate,0.53,0.73
2009,15054.1,Reid  H,-0.81,Senate,-0.93,-0.69
2009,15406.1,Bunning  J,1.41,Senate,1.16,1.63
2009,15408.1,Cardin  B,-1.36,Senate,-1.62,-1.12
2009,15424.1,Inhofe  J,1.54,Senate,1.32,1.81
2009,15425.1,Johnson  T,-0.62,Senate,-0.73,-0.50
2009,15429.1,Kyl  J,0.85,Senate,0.71,0.98
2009,15501.1,Bond  C,0.85,Senate,0.70,1.01
2009,15502.1,Conrad  K,-0.53,Senate,-0.63,-0.43
2009,15703.1,Kohl  Herbe,-0.80,Senate,-0.92,-0.68
2009,15704.1,Lieberman,-0.67,Senate,-0.79,-0.56
2009,20735.1,Gillibrand,-1.44,Senate,-1.80,-1.10
2009,29142.1,Reed,-1.51,Senate,-1.80,-1.24
2009,29147.1,Sanders,-1.21,Senate,-1.45,-1.01
2009,29305.1,Lincoln,-0.51,Senate,-0.62,-0.38
2009,29345.1,Crapo,1.40,Senate,1.18,1.63
2009,29373.1,Menendez,-1.35,Senate,-1.56,-1.16
2009,29389.1,Brown  Sher,-1.69,Senate,-2.02,-1.35
2009,29512.1,Chambliss,1.15,Senate,0.98,1.32
2009,29523.1,Brownback,1.20,Senate,0.99,1.39
2009,29534.1,Wicker,1.38,Senate,1.11,1.66
2009,29537.1,Ensign,1.13,Senate,0.96,1.31
2009,29548.1,Burr,1.09,Senate,0.93,1.26
2009,29555.1,Coburn,1.28,Senate,1.08,1.46
2009,29566.1,Graham,0.72,Senate,0.60,0.85
2009,29732.1,Stabenow,-1.26,Senate,-1.48,-1.03
2009,29754.1,Thune,1.13,Senate,0.97,1.30
2009,29906.1,Udall,-0.72,Senate,-0.94,-0.51
2009,29909.1,Isakson  Jo,1.13,Senate,0.98,1.30
2009,29918.1,Vitter  Dav,1.34,Senate,1.15,1.54
2009,29924.1,Udall,-0.80,Senate,-1.03,-0.57
2009,29936.1,Demint  Jim,1.50,Senate,1.27,1.73
2009,39310.1,Cantwell,-1.45,Senate,-1.73,-1.21
2009,40103.1,Nelson  Ben,-0.11,Senate,-0.20,-0.03
2009,40300.1,Murkowski,0.17,Senate,0.08,0.26
2009,40301.1,Pryor,-0.52,Senate,-0.63,-0.40
2009,40304.1,Alexander,0.62,Senate,0.50,0.75
2009,40305.1,Cornyn,1.03,Senate,0.88,1.18
2009,40501.1,Martinez,0.81,Senate,0.65,0.99
2009,40700.1,Klobuchar,-0.95,Senate,-1.11,-0.78
2009,40701.1,Mccaskill,-0.74,Senate,-0.89,-0.61
2009,40702.1,Tester,-0.90,Senate,-1.06,-0.75
2009,40703.1,Casey,-0.46,Senate,-0.57,-0.35
2009,40704.1,Whitehouse,-1.22,Senate,-1.43,-1.01
2009,40705.1,Corker,0.75,Senate,0.62,0.88
2009,40706.1,Webb,-0.70,Senate,-0.83,-0.57
2009,40707.1,Barasso,1.53,Senate,1.26,1.81
2009,40900.1,Begich,-0.66,Senate,-0.85,-0.47
2009,40901.1,Kaufman,-1.09,Senate,-1.41,-0.80
2009,40902.1,Risch,1.87,Senate,1.45,2.37
2009,40903.1,Burris,-1.75,Senate,-2.34,-1.23
2009,40904.1,Franken,-1.18,Senate,-1.61,-0.77
2009,40905.1,Johanns,1.09,Senate,0.87,1.31
2009,40906.1,Shaheen,-0.88,Senate,-1.13,-0.66
2009,40907.1,Hagan,-0.70,Senate,-0.91,-0.52
2009,40908.1,Merkley,-1.07,Senate,-1.36,-0.77
2009,40909.1,Warner M,-0.77,Senate,-1.00,-0.57
2009,40910.1,Bennet,-0.72,Senate,-0.90,-0.52
2009,40912.1,Kirk,-1.34,Senate,-2.29,-0.58
2009,49300.1,Feinstein,-0.94,Senate,-1.08,-0.81
2009,49306.1,Hutchison,0.94,Senate,0.81,1.08
2009,49307.1,Bennett,0.78,Senate,0.62,0.95
2009,49308.1,Murray,-1.58,Senate,-1.84,-1.34
2009,49309.1,Feingold,-1.09,Senate,-1.31,-0.86
2009,49700.1,Sessions,1.05,Senate,0.89,1.19
2009,49702.1,Landrieu,-0.46,Senate,-0.57,-0.36
2009,49703.1,Collins,-0.03,Senate,-0.11,0.06
2009,49706.1,Enzi,1.30,Senate,1.10,1.49
2009,49901.1,Bayh,-0.48,Senate,-0.60,-0.37
2009,49903.1,Voinovich,0.30,Senate,0.20,0.41
2009,94659.1,Shelby,1.06,Senate,0.92,1.21
2009,94910.1,Specter,-1.15,Senate,-1.49,-0.85
2008,1366.1,Byrd,-0.60,Senate,-0.75,-0.45
2008,4812.1,Inouye,-1.01,Senate,-1.13,-0.90
2008,10808.1,Kennedy  E.,-1.45,Senate,-1.83,-1.11
2008,12109.1,Stevens,0.35,Senate,0.17,0.54
2008,14009.1,Cochran T,0.81,Senate,0.70,0.92
2008,14101.1,Biden J,-1.20,Senate,-1.48,-0.94
2008,14103.1,Domenici P,0.82,Senate,0.56,1.09
2008,14203.1,Baucus,-0.70,Senate,-0.80,-0.61
2008,14213.1,Dodd,-1.53,Senate,-1.96,-1.15
2008,14226.1,Grassley,1.11,Senate,0.99,1.22
2008,14230.1,Harkin,-1.71,Senate,-1.96,-1.48
2008,14307.1,Leahy,-1.15,Senate,-1.27,-1.03
2008,14400.1,Akaka,-1.28,Senate,-1.46,-1.10
2008,14440.1,Mikulski,-1.14,Senate,-1.28,-1.01
2008,14503.1,Hatch,0.60,Senate,0.51,0.69
2008,14506.1,Lugar,0.35,Senate,0.27,0.42
2008,14651.1,Nelson  C,-0.79,Senate,-0.93,-0.67
2008,14661.1,Snowe  O,-0.04,Senate,-0.12,0.03
2008,14709.1,Levin  C,-1.57,Senate,-1.77,-1.36
2008,14712.1,Warner  J,0.43,Senate,0.21,0.67
2008,14809.1,Craig  L,0.88,Senate,0.66,1.12
2008,14812.1,Dorgan  B,-0.75,Senate,-0.91,-0.62
2008,14826.1,Gregg  J,0.60,Senate,0.47,0.74
2008,14852.1,Roberts  P,1.26,Senate,1.10,1.41
2008,14858.1,Schumer  C,-1.21,Senate,-1.39,-1.05
2008,14871.1,Wyden  R,-1.40,Senate,-1.60,-1.20
2008,14910.1,Specter  A,-0.15,Senate,-0.33,0.00
2008,14912.1,Bingaman,-1.29,Senate,-1.45,-1.13
2008,14914.1,Lautenberg,-1.45,Senate,-1.65,-1.27
2008,14920.1,Kerry  J,-1.41,Senate,-1.61,-1.23
2008,14921.1,Mcconnell,1.11,Senate,0.97,1.26
2008,14922.1,Rockefeller,-0.95,Senate,-1.06,-0.82
2008,15011.1,Boxer  B,-1.55,Senate,-1.78,-1.33
2008,15015.1,Carper  T,-0.73,Senate,-0.86,-0.61
2008,15021.1,Durbin  D,-1.47,Senate,-1.70,-1.27
2008,15039.1,Mccain  J,0.63,Senate,0.53,0.72
2008,15054.1,Reid  H,-0.78,Senate,-0.89,-0.66
2008,15406.1,Bunning  J,1.43,Senate,1.21,1.64
2008,15408.1,Cardin  B,-1.36,Senate,-1.62,-1.12
2008,15424.1,Inhofe  J,1.53,Senate,1.33,1.77
2008,15425.1,Johnson  T,-0.64,Senate,-0.74,-0.53
2008,15429.1,Kyl  J,0.91,Senate,0.79,1.03
